,Unnamed: 0,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),5,0.5893155258764607,0.9874125874125874,0.7381076842655515,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),5,0.8753421249066932,0.8753421249066932,0.8753421249066932,0.8753421249066932
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),5,0.7930625839236964,0.9192510878951556,0.8281558829491023,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),5,0.9243144210185692,0.8753421249066932,0.8861640407972519,4019.0
0,Active,K-Nearest Neighbors (kNN),True,StandardScaler(),16,0.9717948717948718,0.8029661016949152,0.8793503480278421,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,StandardScaler(),16,0.4949573312645461,0.8923076923076924,0.6367265469061876,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,StandardScaler(),16,0.8188604130380692,0.8188604130380692,0.8188604130380692,0.8188604130380692
3,macro avg,K-Nearest Neighbors (kNN),True,StandardScaler(),16,0.733376101529709,0.8476368970013037,0.7580384474670148,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,StandardScaler(),16,0.8869631122827587,0.8188604130380692,0.8361863724612875,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),3,0.9964216005204944,0.9270581113801452,0.960489181561618,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),3,0.744973544973545,0.9846153846153848,0.8481927710843374,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),3,0.9372978352824084,0.9372978352824084,0.9372978352824084,0.9372978352824084
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),3,0.8706975727470196,0.955836747997765,0.9043409763229776,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),3,0.9516877463985564,0.9372978352824084,0.9405110941042268,4019.0
0,Active,Support Vector Machines (SVM),True,MinMaxScaler(),0,0.9921414538310412,0.9170702179176756,0.9531299150676312,3304.0
1,Inactive,Support Vector Machines (SVM),True,MinMaxScaler(),0,0.7160621761658031,0.9664335664335664,0.8226190476190477,715.0
2,accuracy,Support Vector Machines (SVM),True,MinMaxScaler(),0,0.9258522020403084,0.9258522020403084,0.9258522020403084,0.9258522020403084
3,macro avg,Support Vector Machines (SVM),True,MinMaxScaler(),0,0.8541018149984222,0.9417518921756208,0.8878744813433395,4019.0
4,weighted avg,Support Vector Machines (SVM),True,MinMaxScaler(),0,0.9430255833332444,0.9258522020403084,0.9299113855265172,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),16,0.973211009174312,0.8026634382566586,0.8797478852214299,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),16,0.4961360123647604,0.8979020979020979,0.6391239422598307,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),16,0.8196068673799453,0.8196068673799453,0.8196068673799453,0.8196068673799453
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),16,0.7346735107695361,0.8502827680793783,0.7594359137406304,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),16,0.8883370050143643,0.8196068673799453,0.8369396943238078,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),4,0.9951721918249116,0.9358353510895884,0.9645921073155516,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),4,0.7675438596491229,0.9790209790209792,0.860479409956976,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),4,0.943518288131376,0.943518288131376,0.943518288131376,0.943518288131376
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),4,0.8813580257370172,0.9574281650552836,0.9125357586362636,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),4,0.954675984433598,0.943518288131376,0.9460699429434736,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",14,0.9815303430079156,0.788135593220339,0.8742655699177438,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",14,0.4875549048316251,0.9314685314685316,0.640076886112446,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",14,0.8136352326449365,0.8136352326449365,0.8136352326449365,0.8136352326449365
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",14,0.7345426239197703,0.8598020623444352,0.7571712280150948,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",14,0.8936496666466198,0.8136352326449365,0.8326022434880878,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),5,0.9919552291010842,0.8583535108958837,0.920331007626156,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),5,0.596551724137931,0.967832167832168,0.7381333333333333,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),5,0.8778303060462802,0.8778303060462802,0.8778303060462802,0.8778303060462802
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),5,0.7942534766195076,0.913092839364026,0.8292321704797447,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),5,0.9216109877354076,0.8778303060462802,0.8879171392212373,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",22,0.9783549783549784,0.7524213075060533,0.8506415739948674,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",22,0.4465493910690122,0.9230769230769232,0.6019151846785226,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",22,0.7827817865140583,0.7827817865140583,0.7827817865140583,0.7827817865140583
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",22,0.7124521847119952,0.8377491152914882,0.7262783793366949,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",22,0.8837441311518269,0.7827817865140583,0.8063919177716311,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),19,0.961926961926962,0.7493946731234867,0.8424634229329705,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),19,0.4269896193771626,0.862937062937063,0.5712962962962963,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),19,0.7695944264742474,0.7695944264742474,0.7695944264742474,0.7695944264742474
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),19,0.6944582906520622,0.8061658680302748,0.7068798596146334,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),19,0.8667589599555494,0.7695944264742474,0.7942214484255752,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),8,0.981145251396648,0.8504842615012107,0.9111543450064852,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),8,0.5722943722943723,0.9244755244755244,0.7069518716577541,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),8,0.8636476735506344,0.8636476735506344,0.8636476735506344,0.8636476735506344
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),8,0.7767198118455102,0.8874798929883676,0.8090531083321195,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),8,0.9084086555872112,0.8636476735506344,0.8748257138931875,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),17,0.9725920125293656,0.7518159806295399,0.8480710139979515,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),17,0.4402730375426621,0.902097902097902,0.5917431192660549,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),17,0.7785518785767603,0.7785518785767603,0.7785518785767603,0.7785518785767603
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),17,0.706432525036014,0.826956941363721,0.7199070666320032,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),17,0.8778898311122239,0.7785518785767603,0.802469012322583,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),5,0.9958115183246072,0.863498789346247,0.924947317231318,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),5,0.6091854419410745,0.9832167832167832,0.7522739432851792,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),5,0.8847972132371237,0.8847972132371237,0.8847972132371237,0.8847972132371237
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),5,0.802498480132841,0.9233577862815152,0.8386106302582486,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),5,0.9270288249645112,0.8847972132371237,0.8942278690174614,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),15,0.9814744801512288,0.7857142857142857,0.8727517229786518,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),15,0.4847161572052402,0.9314685314685316,0.6376256582096697,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),15,0.811644687733267,0.811644687733267,0.811644687733267,0.811644687733267
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),15,0.7330953186782345,0.8585914085914086,0.7551886905941607,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),15,0.893098714810004,0.811644687733267,0.8309216318341327,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",7,0.9920091324200914,0.789043583535109,0.8789615643964936,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",7,0.4989216391085549,0.9706293706293706,0.6590693257359924,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",7,0.8213485941776562,0.8213485941776562,0.8213485941776562,0.8213485941776562
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",7,0.7454653857643232,0.8798364770822398,0.769015445066243,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",7,0.904286425846877,0.8213485941776562,0.8398416463466658,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),6,0.99078183680437,0.8783292978208233,0.9311727899887692,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),6,0.6311926605504588,0.9622377622377624,0.7623268698060941,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),6,0.8932570291117193,0.8932570291117193,0.8932570291117193,0.8932570291117193
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),6,0.8109872486774143,0.9202835300292928,0.8467498298974316,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),6,0.9268091418500166,0.8932570291117193,0.9011342647509956,4019.0
0,Active,Random Forests,True,StandardScaler(),0,0.9567190226876092,0.8296004842615012,0.8886367320473334,3304.0
1,Inactive,Random Forests,True,StandardScaler(),0,0.5121317157712305,0.8265734265734266,0.6324237560192617,715.0
2,accuracy,Random Forests,True,StandardScaler(),0,0.8290619557103757,0.8290619557103757,0.8290619557103757,0.8290619557103757
3,macro avg,Random Forests,True,StandardScaler(),0,0.7344253692294198,0.8280869554174639,0.7605302440332975,4019.0
4,weighted avg,Random Forests,True,StandardScaler(),0,0.8776247394218188,0.8290619557103757,0.8430551749783931,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),15,0.9733178654292344,0.7618038740920097,0.8546689303904923,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),15,0.4508025122121423,0.9034965034965036,0.6014897579143389,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),15,0.7870116944513561,0.7870116944513561,0.7870116944513561,0.7870116944513561
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),15,0.7120601888206883,0.8326501887942566,0.7280793441524156,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),15,0.8803597968673481,0.7870116944513561,0.8096271019952572,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",20,0.9816806053365194,0.7460653753026635,0.8478073946689596,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",20,0.4436339522546419,0.9356643356643356,0.601889338731444,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",20,0.7797959691465539,0.7797959691465539,0.7797959691465539,0.7797959691465539
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",20,0.7126572787955806,0.8408648554834997,0.7248483667002018,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",20,0.8859594416257598,0.7797959691465539,0.8040573548592249,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",11,0.989289964299881,0.7548426150121066,0.8563090128755365,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",11,0.459279038718291,0.9622377622377624,0.621780388612743,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",11,0.7917392386165713,0.7917392386165713,0.7917392386165713,0.7917392386165713
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",11,0.7242845015090861,0.8585401886249344,0.7390447007441397,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",11,0.8949983963001704,0.7917392386165713,0.8145852093552833,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),6,0.9884196185286104,0.8783292978208233,0.9301282051282052,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),6,0.628808864265928,0.9524475524475524,0.7575083426028921,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),6,0.8915153023140084,0.8915153023140084,0.8915153023140084,0.8915153023140084
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),6,0.8086142413972692,0.9153884251341878,0.8438182738655486,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),6,0.9244430847396534,0.8915153023140084,0.8994182768610743,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",20,0.9806247528667458,0.7506053268765133,0.850334304817418,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",20,0.4469798657718121,0.9314685314685316,0.6040816326530613,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",20,0.7827817865140583,0.7827817865140583,0.7827817865140583,0.7827817865140583
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",20,0.7138023093192789,0.8410369291725224,0.7272079687352396,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",20,0.8856866851203219,0.7827817865140583,0.8065247351240826,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",12,0.9818662636947488,0.7866222760290557,0.8734666442614686,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",12,0.4861516034985422,0.9328671328671329,0.639195016770484,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",12,0.8126399601891018,0.8126399601891018,0.8126399601891018,0.8126399601891018
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",12,0.7340089335966455,0.8597447044480943,0.7563308305159763,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",12,0.8936761711243861,0.8126399601891018,0.8317885617394347,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),16,0.968361581920904,0.7781476997578692,0.8628964591374391,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),16,0.4626099706744868,0.8825174825174825,0.607022607022607,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),16,0.7967156008957452,0.7967156008957452,0.7967156008957452,0.7967156008957452
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),16,0.7154857762976954,0.8303325911376759,0.734959533080023,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),16,0.8783858660609417,0.7967156008957452,0.8173752338918295,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),17,0.9720605355064028,0.7581719128329297,0.851895936065295,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),17,0.4459084604715673,0.8993006993006993,0.5961984237366713,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),17,0.7832794227419756,0.7832794227419756,0.7832794227419756,0.7832794227419756
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),17,0.708984497988985,0.8287363060668145,0.7240471799009831,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),17,0.878455476125983,0.7832794227419756,0.8064060825407949,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),7,0.9891264951069229,0.8259685230024213,0.900214415305954,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),7,0.5436507936507936,0.958041958041958,0.6936708860759493,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),7,0.8494650410549888,0.8494650410549888,0.8494650410549888,0.8494650410549888
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),7,0.7663886443788581,0.8920052405221897,0.7969426506909516,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),7,0.9098741620536428,0.8494650410549888,0.8634692987596855,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),22,0.9591836734693876,0.7681598062953995,0.8531092436974789,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),22,0.4420975965040058,0.848951048951049,0.5814176245210728,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),22,0.7825329684000996,0.7825329684000996,0.7825329684000996,0.7825329684000996
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),22,0.7006406349866967,0.8085554276232243,0.7172634341092758,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),22,0.867191500035636,0.7825329684000996,0.8047739593702505,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),20,0.9627066512879662,0.7578692493946732,0.8480948348856902,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),20,0.4358251057827926,0.8643356643356643,0.5794655414908579,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),20,0.7768101517790496,0.7768101517790496,0.7768101517790496,0.7768101517790496
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),20,0.6992658785353794,0.8111024568651688,0.713780188188274,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),20,0.8689718154989144,0.7768101517790496,0.8003043534780502,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",12,0.985316265060241,0.7920702179176755,0.8781879194630873,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",12,0.495964783565664,0.9454545454545454,0.6506256015399422,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",12,0.8193580492659865,0.8193580492659865,0.8193580492659865,0.8193580492659865
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",12,0.7406405243129525,0.8687623816861105,0.7644067605015148,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",12,0.8982582134880531,0.8193580492659865,0.8377034563341874,4019.0
0,Active,Naive Bayes,True,"RobustScaler(quantile_range=(25, 75))",0,0.9361088211046992,0.6873486682808717,0.7926701570680628,3304.0
1,Inactive,Naive Bayes,True,"RobustScaler(quantile_range=(25, 75))",0,0.3515379786566227,0.7832167832167832,0.4852686308492202,715.0
2,accuracy,Naive Bayes,True,"RobustScaler(quantile_range=(25, 75))",0,0.7044040806170689,0.7044040806170689,0.7044040806170689,0.7044040806170689
3,macro avg,Naive Bayes,True,"RobustScaler(quantile_range=(25, 75))",0,0.6438233998806608,0.7352827257488275,0.6389693939586415,4019.0
4,weighted avg,Naive Bayes,True,"RobustScaler(quantile_range=(25, 75))",0,0.8321107737420779,0.7044040806170689,0.7379819034610778,4019.0
0,Active,Naive Bayes,True,MinMaxScaler(),0,0.9379395945386844,0.6861380145278451,0.7925187904212551,3304.0
1,Inactive,Naive Bayes,True,MinMaxScaler(),0,0.3526841448189762,0.7902097902097902,0.487699611566681,715.0
2,accuracy,Naive Bayes,True,MinMaxScaler(),0,0.7046528987310277,0.7046528987310277,0.7046528987310277,0.7046528987310277
3,macro avg,Naive Bayes,True,MinMaxScaler(),0,0.6453118696788303,0.7381739023688176,0.6401092009939681,4019.0
4,weighted avg,Naive Bayes,True,MinMaxScaler(),0,0.8338197521526204,0.7046528987310277,0.738289949196816,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),3,0.9987034035656402,0.9325060532687652,0.96447018312725,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),3,0.7612419700214133,0.9944055944055944,0.8623408126137053,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),3,0.943518288131376,0.943518288131376,0.943518288131376,0.943518288131376
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),3,0.8799726867935267,0.9634558238371798,0.9134054978704776,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),3,0.9564578387524724,0.943518288131376,0.9463008624213072,4019.0
0,Active,Random Forests,False,MaxAbsScaler(),0,0.9550639474593848,0.8362590799031477,0.8917218008713894,3304.0
1,Inactive,Random Forests,False,MaxAbsScaler(),0,0.5195381882770871,0.8181818181818182,0.6355241716458447,715.0
2,accuracy,Random Forests,False,MaxAbsScaler(),0,0.8330430455337149,0.8330430455337149,0.8330430455337149,0.8330430455337149
3,macro avg,Random Forests,False,MaxAbsScaler(),0,0.7373010678682359,0.827220449042483,0.763622986258617,4019.0
4,weighted avg,Random Forests,False,MaxAbsScaler(),0,0.8775817584035641,0.8330430455337149,0.846142974074608,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),17,0.9759783029833398,0.762409200968523,0.8560747663551402,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),17,0.4541029207232267,0.9132867132867132,0.6065954482117974,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),17,0.7892510574769843,0.7892510574769843,0.7892510574769843,0.7892510574769843
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),17,0.7150406118532833,0.8378479571276182,0.7313351072834688,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),17,0.8831340884235037,0.7892510574769843,0.8116911603654686,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),20,0.9608662613981764,0.7654358353510896,0.852088948787062,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),20,0.441240086517664,0.855944055944056,0.582302568981922,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),20,0.7815376959442647,0.7815376959442647,0.7815376959442647,0.7815376959442647
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),20,0.7010531739579202,0.8106899456475728,0.7171957588844919,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),20,0.8684221919680777,0.7815376959442647,0.8040926159777375,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),9,0.9850857568978374,0.799636803874092,0.8827263615101905,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),9,0.5048616305160808,0.944055944055944,0.6578947368421053,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),9,0.8253296840009953,0.8253296840009953,0.8253296840009953,0.8253296840009953
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),9,0.7449736937069591,0.871846373965018,0.7703105491761479,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),9,0.8996515069941409,0.8253296840009953,0.8427277022323401,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),8,0.9803508771929824,0.8456416464891041,0.908027299317517,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),8,0.5637296834901625,0.9216783216783216,0.6995753715498938,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),8,0.859168947499378,0.859168947499378,0.859168947499378,0.859168947499378
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),8,0.7720402803415725,0.8836599840837129,0.8038013354337055,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),8,0.9062319039415476,0.859168947499378,0.870942669222008,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",21,0.9848236259228876,0.7266949152542372,0.8362939742250087,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",21,0.428842504743833,0.9482517482517484,0.5905923344947736,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",21,0.7661109728788256,0.7661109728788256,0.7661109728788256,0.7661109728788256
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",21,0.7068330653333603,0.8374733317529928,0.7134431543598911,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",21,0.8859118315354718,0.7661109728788256,0.7925824359301298,4019.0
0,Active,Naive Bayes,False,MaxAbsScaler(),0,0.9292604501607716,0.6997578692493946,0.7983425414364641,3304.0
1,Inactive,Naive Bayes,False,MaxAbsScaler(),0,0.3520574787720444,0.7538461538461538,0.4799643811219946,715.0
2,accuracy,Naive Bayes,False,MaxAbsScaler(),0,0.7093804428962428,0.7093804428962428,0.7093804428962428,0.7093804428962428
3,macro avg,Naive Bayes,False,MaxAbsScaler(),0,0.640658964466408,0.7268020115477742,0.6391534612792293,4019.0
4,weighted avg,Naive Bayes,False,MaxAbsScaler(),0,0.8265731835414784,0.7093804428962428,0.7417014902732779,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),11,0.9824628288219596,0.7799636803874092,0.869579888645183,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),11,0.4792263610315186,0.9356643356643356,0.6338228327806726,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),11,0.8076635979099278,0.8076635979099278,0.8076635979099278,0.8076635979099278
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),11,0.730844594926739,0.8578140080258725,0.7517013607129278,4019.0
